"Zone","Post.Code","Destination.zone","State"
"Sydney","1631","Inter State Capital","NSW"
"Sydney","1632","Inter State Capital","NSW"
"Sydney","1633","Inter State Capital","NSW"
"Sydney","1634","Inter State Capital","NSW"
"Sydney","1635","Inter State Capital","NSW"
"Sydney","1636","Inter State Capital","NSW"
"Sydney","1637","Inter State Capital","NSW"
"Sydney","1638","Inter State Capital","NSW"
"Sydney","1639","Inter State Capital","NSW"
"Sydney","1640","Inter State Capital","NSW"
"Sydney","1641","Inter State Capital","NSW"
"Sydney","1642","Inter State Capital","NSW"
"Sydney","1643","Inter State Capital","NSW"
"Sydney","1644","Inter State Capital","NSW"
"Sydney","1645","Inter State Capital","NSW"
"Sydney","1646","Inter State Capital","NSW"
"Sydney","1647","Inter State Capital","NSW"
"Sydney","1648","Inter State Capital","NSW"
"Sydney","1649","Inter State Capital","NSW"
"Sydney","1650","Inter State Capital","NSW"
"Sydney","1651","Inter State Capital","NSW"
"Sydney","1652","Inter State Capital","NSW"
"Sydney","1653","Inter State Capital","NSW"
"Sydney","1654","Inter State Capital","NSW"
"Sydney","1655","Inter State Capital","NSW"
"Sydney","1656","Inter State Capital","NSW"
"Sydney","1657","Inter State Capital","NSW"
"Sydney","1658","Inter State Capital","NSW"
"Sydney","1659","Inter State Capital","NSW"
"Sydney","1660","Inter State Capital","NSW"
"Sydney","1661","Inter State Capital","NSW"
"Sydney","1662","Inter State Capital","NSW"
"Sydney","1663","Inter State Capital","NSW"
"Sydney","1664","Inter State Capital","NSW"
"Sydney","1665","Inter State Capital","NSW"
"Sydney","1666","Inter State Capital","NSW"
"Sydney","1667","Inter State Capital","NSW"
"Sydney","1668","Inter State Capital","NSW"
"Sydney","1669","Inter State Capital","NSW"
"Sydney","1670","Inter State Capital","NSW"
"Sydney","1671","Inter State Capital","NSW"
"Sydney","1672","Inter State Capital","NSW"
"Sydney","1673","Inter State Capital","NSW"
"Sydney","1674","Inter State Capital","NSW"
"Sydney","1675","Inter State Capital","NSW"
"Sydney","1676","Inter State Capital","NSW"
"Sydney","1677","Inter State Capital","NSW"
"Sydney","1678","Inter State Capital","NSW"
"Sydney","1679","Inter State Capital","NSW"
"Sydney","1680","Inter State Capital","NSW"
"Sydney","1681","Inter State Capital","NSW"
"Sydney","1682","Inter State Capital","NSW"
"Sydney","1683","Inter State Capital","NSW"
"Sydney","1684","Inter State Capital","NSW"
"Sydney","1685","Inter State Capital","NSW"
"Sydney","1686","Inter State Capital","NSW"
"Sydney","1687","Inter State Capital","NSW"
"Sydney","1688","Inter State Capital","NSW"
"Sydney","1689","Inter State Capital","NSW"
"Sydney","1690","Inter State Capital","NSW"
"Sydney","1691","Inter State Capital","NSW"
"Sydney","1692","Inter State Capital","NSW"
"Sydney","1693","Inter State Capital","NSW"
"Sydney","1694","Inter State Capital","NSW"
"Sydney","1695","Inter State Capital","NSW"
"Sydney","1696","Inter State Capital","NSW"
"Sydney","1697","Inter State Capital","NSW"
"Sydney","1698","Inter State Capital","NSW"
"Sydney","1699","Inter State Capital","NSW"
"Sydney","1700","Inter State Capital","NSW"
"Sydney","1701","Inter State Capital","NSW"
"Sydney","1702","Inter State Capital","NSW"
"Sydney","1703","Inter State Capital","NSW"
"Sydney","1704","Inter State Capital","NSW"
"Sydney","1705","Inter State Capital","NSW"
"Sydney","1706","Inter State Capital","NSW"
"Sydney","1707","Inter State Capital","NSW"
"Sydney","1708","Inter State Capital","NSW"
"Sydney","1709","Inter State Capital","NSW"
"Sydney","1710","Inter State Capital","NSW"
"Sydney","1711","Inter State Capital","NSW"
"Sydney","1712","Inter State Capital","NSW"
"Sydney","1713","Inter State Capital","NSW"
"Sydney","1714","Inter State Capital","NSW"
"Sydney","1715","Inter State Capital","NSW"
"Sydney","1716","Inter State Capital","NSW"
"Sydney","1717","Inter State Capital","NSW"
"Sydney","1718","Inter State Capital","NSW"
"Sydney","1719","Inter State Capital","NSW"
"Sydney","1720","Inter State Capital","NSW"
"Sydney","1721","Inter State Capital","NSW"
"Sydney","1722","Inter State Capital","NSW"
"Sydney","1723","Inter State Capital","NSW"
"Sydney","1724","Inter State Capital","NSW"
"Sydney","1725","Inter State Capital","NSW"
"Sydney","1726","Inter State Capital","NSW"
"Sydney","1727","Inter State Capital","NSW"
"Sydney","1728","Inter State Capital","NSW"
"Sydney","1729","Inter State Capital","NSW"
"Sydney","1730","Inter State Capital","NSW"
"Sydney","1731","Inter State Capital","NSW"
"Sydney","1732","Inter State Capital","NSW"
"Sydney","1733","Inter State Capital","NSW"
"Sydney","1734","Inter State Capital","NSW"
"Sydney","1735","Inter State Capital","NSW"
"Sydney","1736","Inter State Capital","NSW"
"Sydney","1737","Inter State Capital","NSW"
"Sydney","1738","Inter State Capital","NSW"
"Sydney","1739","Inter State Capital","NSW"
"Sydney","1740","Inter State Capital","NSW"
"Sydney","1741","Inter State Capital","NSW"
"Sydney","1742","Inter State Capital","NSW"
"Sydney","1743","Inter State Capital","NSW"
"Sydney","1744","Inter State Capital","NSW"
"Sydney","1745","Inter State Capital","NSW"
"Sydney","1746","Inter State Capital","NSW"
"Sydney","1747","Inter State Capital","NSW"
"Sydney","1748","Inter State Capital","NSW"
"Sydney","1749","Inter State Capital","NSW"
"Sydney","1750","Inter State Capital","NSW"
"Sydney","1751","Inter State Capital","NSW"
"Sydney","1752","Inter State Capital","NSW"
"Sydney","1753","Inter State Capital","NSW"
"Sydney","1754","Inter State Capital","NSW"
"Sydney","1755","Inter State Capital","NSW"
"Sydney","1756","Inter State Capital","NSW"
"Sydney","1757","Inter State Capital","NSW"
"Sydney","1758","Inter State Capital","NSW"
"Sydney","1759","Inter State Capital","NSW"
"Sydney","1760","Inter State Capital","NSW"
"Sydney","1761","Inter State Capital","NSW"
"Sydney","1762","Inter State Capital","NSW"
"Sydney","1763","Inter State Capital","NSW"
"Sydney","1764","Inter State Capital","NSW"
"Sydney","1765","Inter State Capital","NSW"
"Sydney","1766","Inter State Capital","NSW"
"Sydney","1767","Inter State Capital","NSW"
"Sydney","1768","Inter State Capital","NSW"
"Sydney","1769","Inter State Capital","NSW"
"Sydney","1770","Inter State Capital","NSW"
"Sydney","1771","Inter State Capital","NSW"
"Sydney","1772","Inter State Capital","NSW"
"Sydney","1773","Inter State Capital","NSW"
"Sydney","1774","Inter State Capital","NSW"
"Sydney","1775","Inter State Capital","NSW"
"Sydney","1776","Inter State Capital","NSW"
"Sydney","1777","Inter State Capital","NSW"
"Sydney","1778","Inter State Capital","NSW"
"Sydney","1779","Inter State Capital","NSW"
"Sydney","1780","Inter State Capital","NSW"
"Sydney","1781","Inter State Capital","NSW"
"Sydney","1782","Inter State Capital","NSW"
"Sydney","1783","Inter State Capital","NSW"
"Sydney","1784","Inter State Capital","NSW"
"Sydney","1785","Inter State Capital","NSW"
"Sydney","1786","Inter State Capital","NSW"
"Sydney","1787","Inter State Capital","NSW"
"Sydney","1788","Inter State Capital","NSW"
"Sydney","1789","Inter State Capital","NSW"
"Sydney","1790","Inter State Capital","NSW"
"Sydney","1791","Inter State Capital","NSW"
"Sydney","1792","Inter State Capital","NSW"
"Sydney","1793","Inter State Capital","NSW"
"Sydney","1794","Inter State Capital","NSW"
"Sydney","1795","Inter State Capital","NSW"
"Sydney","1796","Inter State Capital","NSW"
"Sydney","1797","Inter State Capital","NSW"
"Sydney","1798","Inter State Capital","NSW"
"Sydney","1799","Inter State Capital","NSW"
"Sydney","1800","Inter State Capital","NSW"
"Sydney","1801","Inter State Capital","NSW"
"Sydney","1802","Inter State Capital","NSW"
"Sydney","1803","Inter State Capital","NSW"
"Sydney","1804","Inter State Capital","NSW"
"Sydney","1805","Inter State Capital","NSW"
"Sydney","1806","Inter State Capital","NSW"
"Sydney","1807","Inter State Capital","NSW"
"Sydney","1808","Inter State Capital","NSW"
"Sydney","1809","Inter State Capital","NSW"
"Sydney","1810","Inter State Capital","NSW"
"Sydney","1811","Inter State Capital","NSW"
"Sydney","1812","Inter State Capital","NSW"
"Sydney","1813","Inter State Capital","NSW"
"Sydney","1814","Inter State Capital","NSW"
"Sydney","1815","Inter State Capital","NSW"
"Sydney","1816","Inter State Capital","NSW"
"Sydney","1817","Inter State Capital","NSW"
"Sydney","1818","Inter State Capital","NSW"
"Sydney","1819","Inter State Capital","NSW"
"Sydney","1820","Inter State Capital","NSW"
"Sydney","1821","Inter State Capital","NSW"
"Sydney","1822","Inter State Capital","NSW"
"Sydney","1823","Inter State Capital","NSW"
"Sydney","1824","Inter State Capital","NSW"
"Sydney","1825","Inter State Capital","NSW"
"Sydney","1826","Inter State Capital","NSW"
"Sydney","1827","Inter State Capital","NSW"
"Sydney","1828","Inter State Capital","NSW"
"Sydney","1829","Inter State Capital","NSW"
"Sydney","1830","Inter State Capital","NSW"
"Sydney","1831","Inter State Capital","NSW"
"Sydney","1832","Inter State Capital","NSW"
"Sydney","1833","Inter State Capital","NSW"
"Sydney","1834","Inter State Capital","NSW"
"Sydney","1835","Inter State Capital","NSW"
"Sydney","1836","Inter State Capital","NSW"
"Sydney","1837","Inter State Capital","NSW"
"Sydney","1838","Inter State Capital","NSW"
"Sydney","1839","Inter State Capital","NSW"
"Sydney","1840","Inter State Capital","NSW"
"Sydney","1841","Inter State Capital","NSW"
"Sydney","1842","Inter State Capital","NSW"
"Sydney","1843","Inter State Capital","NSW"
"Sydney","1844","Inter State Capital","NSW"
"Sydney","1845","Inter State Capital","NSW"
"Sydney","1846","Inter State Capital","NSW"
"Sydney","1847","Inter State Capital","NSW"
"Sydney","1848","Inter State Capital","NSW"
"Sydney","1849","Inter State Capital","NSW"
"Sydney","1850","Inter State Capital","NSW"
"Sydney","1851","Inter State Capital","NSW"
"Sydney","1852","Inter State Capital","NSW"
"Sydney","1853","Inter State Capital","NSW"
"Sydney","1854","Inter State Capital","NSW"
"Sydney","1855","Inter State Capital","NSW"
"Sydney","1856","Inter State Capital","NSW"
"Sydney","1857","Inter State Capital","NSW"
"Sydney","1858","Inter State Capital","NSW"
"Sydney","1859","Inter State Capital","NSW"
"Sydney","1860","Inter State Capital","NSW"
"Sydney","1861","Inter State Capital","NSW"
"Sydney","1862","Inter State Capital","NSW"
"Sydney","1863","Inter State Capital","NSW"
"Sydney","1864","Inter State Capital","NSW"
"Sydney","1865","Inter State Capital","NSW"
"Sydney","1866","Inter State Capital","NSW"
"Sydney","1867","Inter State Capital","NSW"
"Sydney","1868","Inter State Capital","NSW"
"Sydney","1869","Inter State Capital","NSW"
"Sydney","1870","Inter State Capital","NSW"
"Sydney","1871","Inter State Capital","NSW"
"Sydney","1872","Inter State Capital","NSW"
"Sydney","1873","Inter State Capital","NSW"
"Sydney","1874","Inter State Capital","NSW"
"Sydney","1875","Inter State Capital","NSW"
"Sydney","1876","Inter State Capital","NSW"
"Sydney","1877","Inter State Capital","NSW"
"Sydney","1878","Inter State Capital","NSW"
"Sydney","1879","Inter State Capital","NSW"
"Sydney","1880","Inter State Capital","NSW"
"Sydney","1881","Inter State Capital","NSW"
"Sydney","1882","Inter State Capital","NSW"
"Sydney","1883","Inter State Capital","NSW"
"Sydney","1884","Inter State Capital","NSW"
"Sydney","1885","Inter State Capital","NSW"
"Sydney","1886","Inter State Capital","NSW"
"Sydney","1887","Inter State Capital","NSW"
"Sydney","1888","Inter State Capital","NSW"
"Sydney","1889","Inter State Capital","NSW"
"Sydney","1890","Inter State Capital","NSW"
"Sydney","1891","Inter State Capital","NSW"
"Sydney","1892","Inter State Capital","NSW"
"Sydney","1893","Inter State Capital","NSW"
"Sydney","1894","Inter State Capital","NSW"
"Sydney","1895","Inter State Capital","NSW"
"Sydney","1896","Inter State Capital","NSW"
"Sydney","1897","Inter State Capital","NSW"
"Sydney","1898","Inter State Capital","NSW"
"Sydney","1899","Inter State Capital","NSW"
"Sydney","1900","Inter State Capital","NSW"
"Sydney","1901","Inter State Capital","NSW"
"Sydney","1902","Inter State Capital","NSW"
"Sydney","1903","Inter State Capital","NSW"
"Sydney","1904","Inter State Capital","NSW"
"Sydney","1905","Inter State Capital","NSW"
"Sydney","1906","Inter State Capital","NSW"
"Sydney","1907","Inter State Capital","NSW"
"Sydney","1908","Inter State Capital","NSW"
"Sydney","1909","Inter State Capital","NSW"
"Sydney","1910","Inter State Capital","NSW"
"Sydney","1911","Inter State Capital","NSW"
"Sydney","1912","Inter State Capital","NSW"
"Sydney","1913","Inter State Capital","NSW"
"Sydney","1914","Inter State Capital","NSW"
"Sydney","1915","Inter State Capital","NSW"
"Sydney","1916","Inter State Capital","NSW"
"Sydney","1917","Inter State Capital","NSW"
"Sydney","1918","Inter State Capital","NSW"
"Sydney","1919","Inter State Capital","NSW"
"Sydney","1920","Inter State Capital","NSW"
"Sydney","1921","Inter State Capital","NSW"
"Sydney","1922","Inter State Capital","NSW"
"Sydney","1923","Inter State Capital","NSW"
"Sydney","1924","Inter State Capital","NSW"
"Sydney","1925","Inter State Capital","NSW"
"Sydney","1926","Inter State Capital","NSW"
"Sydney","1927","Inter State Capital","NSW"
"Sydney","1928","Inter State Capital","NSW"
"Sydney","1929","Inter State Capital","NSW"
"Sydney","1930","Inter State Capital","NSW"
"Sydney","1931","Inter State Capital","NSW"
"Sydney","1932","Inter State Capital","NSW"
"Sydney","1933","Inter State Capital","NSW"
"Sydney","1934","Inter State Capital","NSW"
"Sydney","1935","Inter State Capital","NSW"
"Sydney","2000","Inter State Capital","NSW"
"Sydney","2001","Inter State Capital","NSW"
"Sydney","2002","Inter State Capital","NSW"
"Sydney","2003","Inter State Capital","NSW"
"Sydney","2004","Inter State Capital","NSW"
"Sydney","2005","Inter State Capital","NSW"
"Sydney","2006","Inter State Capital","NSW"
"Sydney","2007","Inter State Capital","NSW"
"Sydney","2008","Inter State Capital","NSW"
"Sydney","2009","Inter State Capital","NSW"
"Sydney","2010","Inter State Capital","NSW"
"Sydney","2011","Inter State Capital","NSW"
"Sydney","2012","Inter State Capital","NSW"
"Sydney","2013","Inter State Capital","NSW"
"Sydney","2014","Inter State Capital","NSW"
"Sydney","2015","Inter State Capital","NSW"
"Sydney","2016","Inter State Capital","NSW"
"Sydney","2017","Inter State Capital","NSW"
"Sydney","2018","Inter State Capital","NSW"
"Sydney","2019","Inter State Capital","NSW"
"Sydney","2020","Inter State Capital","NSW"
"Sydney","2021","Inter State Capital","NSW"
"Sydney","2022","Inter State Capital","NSW"
"Sydney","2023","Inter State Capital","NSW"
"Sydney","2024","Inter State Capital","NSW"
"Sydney","2025","Inter State Capital","NSW"
"Sydney","2026","Inter State Capital","NSW"
"Sydney","2027","Inter State Capital","NSW"
"Sydney","2028","Inter State Capital","NSW"
"Sydney","2029","Inter State Capital","NSW"
"Sydney","2030","Inter State Capital","NSW"
"Sydney","2031","Inter State Capital","NSW"
"Sydney","2032","Inter State Capital","NSW"
"Sydney","2033","Inter State Capital","NSW"
"Sydney","2034","Inter State Capital","NSW"
"Sydney","2035","Inter State Capital","NSW"
"Sydney","2036","Inter State Capital","NSW"
"Sydney","2037","Inter State Capital","NSW"
"Sydney","2038","Inter State Capital","NSW"
"Sydney","2039","Inter State Capital","NSW"
"Sydney","2040","Inter State Capital","NSW"
"Sydney","2041","Inter State Capital","NSW"
"Sydney","2042","Inter State Capital","NSW"
"Sydney","2043","Inter State Capital","NSW"
"Sydney","2044","Inter State Capital","NSW"
"Sydney","2045","Inter State Capital","NSW"
"Sydney","2046","Inter State Capital","NSW"
"Sydney","2047","Inter State Capital","NSW"
"Sydney","2048","Inter State Capital","NSW"
"Sydney","2049","Inter State Capital","NSW"
"Sydney","2050","Inter State Capital","NSW"
"Sydney","2051","Inter State Capital","NSW"
"Sydney","2052","Inter State Capital","NSW"
"Sydney","2053","Inter State Capital","NSW"
"Sydney","2054","Inter State Capital","NSW"
"Sydney","2055","Inter State Capital","NSW"
"Sydney","2056","Inter State Capital","NSW"
"Sydney","2057","Inter State Capital","NSW"
"Sydney","2058","Inter State Capital","NSW"
"Sydney","2059","Inter State Capital","NSW"
"Sydney","2060","Inter State Capital","NSW"
"Sydney","2061","Inter State Capital","NSW"
"Sydney","2062","Inter State Capital","NSW"
"Sydney","2063","Inter State Capital","NSW"
"Sydney","2064","Inter State Capital","NSW"
"Sydney","2065","Inter State Capital","NSW"
"Sydney","2066","Inter State Capital","NSW"
"Sydney","2067","Inter State Capital","NSW"
"Sydney","2068","Inter State Capital","NSW"
"Sydney","2069","Inter State Capital","NSW"
"Sydney","2070","Inter State Capital","NSW"
"Sydney","2071","Inter State Capital","NSW"
"Sydney","2072","Inter State Capital","NSW"
"Sydney","2073","Inter State Capital","NSW"
"Sydney","2074","Inter State Capital","NSW"
"Sydney","2075","Inter State Capital","NSW"
"Sydney","2076","Inter State Capital","NSW"
"Sydney","2077","Inter State Capital","NSW"
"Sydney","2078","Inter State Capital","NSW"
"Sydney","2079","Inter State Capital","NSW"
"Sydney","2085","Inter State Capital","NSW"
"Sydney","2086","Inter State Capital","NSW"
"Sydney","2087","Inter State Capital","NSW"
"Sydney","2088","Inter State Capital","NSW"
"Sydney","2089","Inter State Capital","NSW"
"Sydney","2090","Inter State Capital","NSW"
